,date_time,location,name,text
555,Sat Aug 22 22:56:42 +0000 2015,New York,Lincoln Chafee,Thank you to these brave servicemen for risking their lives to prevent a far worse tragedy. http://t.co/Bo8S3583PU
556,Sat Aug 22 18:15:32 +0000 2015,New York,Lincoln Chafee,Need a better understanding of Hillary's use of email as Secretary of State? @brianefallon is breaking it down now: https://t.co/DgKjPZKv9n
557,Sat Aug 22 14:45:11 +0000 2015,New York,Lincoln Chafee,"""When you see that you've got CEOs making 300x what the average worker is making, you know the deck is stacked.""
https://t.co/PMAX1XZjwO"
558,Fri Aug 21 23:26:26 +0000 2015,New York,Lincoln Chafee,".@TheEllenShow's new clothing line celebrates girls being themselves, free from gender stereotypes. Hear, hear! http://t.co/A50xMvyU1x"
559,Fri Aug 21 21:11:33 +0000 2015,New York,Lincoln Chafee,"Hillary wants to expand @AmeriCorps from 75,000 to 250,000 members. See how AmeriCorps changed one volunteer’s life: http://t.co/NsNj3yJVVq"
560,Fri Aug 21 19:39:21 +0000 2015,New York,Lincoln Chafee,RT @AnatoleJenkins: Love this. Head to @HillaryClinton's Instagram (http://t.co/hSn22pSZb8) to follow along.  https://t.co/Mmz3RJqi0V
561,Fri Aug 21 18:41:48 +0000 2015,New York,Lincoln Chafee,"About that email ""scandal""—we fact-checked the tweets:
https://t.co/FqfFt9m2YL"
562,Fri Aug 21 16:17:09 +0000 2015,New York,Lincoln Chafee,A dad in TX is taking over our Instagram today. See how Hillary's college plan will help him: http://t.co/N09gfgmFmN http://t.co/FQyIvX23Jp
563,Fri Aug 21 15:26:44 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: If you watch this, by the logic some apply to Hillary Clinton's emails, you'll have viewed classified material.
https:…"
564,Fri Aug 21 14:04:24 +0000 2015,New York,Lincoln Chafee,The determination to never quit knows no gender. I'm so proud of these soldiers. -H  https://t.co/Dm31KZxz0K
565,Fri Aug 21 12:13:58 +0000 2015,New York,Lincoln Chafee,From a former @TheJusticeDept official: “Our ridiculous classification rules” are the real problem: http://t.co/zdsAki3KG9
566,Fri Aug 21 02:38:41 +0000 2015,New York,Lincoln Chafee,Add us on Snapchat! 👻 hillaryclinton http://t.co/n1S0bnFlSX
567,Fri Aug 21 01:26:42 +0000 2015,New York,Lincoln Chafee,RT @liberalsavage: @HillaryClinton has the sassiest snapchat and I love it 💃 http://t.co/ydBskq1lPM
568,Fri Aug 21 00:15:48 +0000 2015,New York,Lincoln Chafee,"Grab the She’s Got Your Back(pack) and gear up for back to school: http://t.co/YFbJHEUOYQ
https://t.co/XhUzTHYSer"
569,Thu Aug 20 23:59:04 +0000 2015,New York,Lincoln Chafee,RT @lorellapraeli: ¿Qué dice @JebBush cuando piensa que los Latinos no lo están escuchando? Textea INSULTO al 47246 y verás http://t.co/cSe…
570,Thu Aug 20 23:22:33 +0000 2015,New York,Lincoln Chafee,"RT @lorellapraeli: Same crazy talk, different hair. Text INSULT to 47246 to see for yourself #BASTA http://t.co/NTNxdxblaa"
571,Thu Aug 20 22:11:48 +0000 2015,New York,Lincoln Chafee,"Se llaman ""bebés,"" ""niños,"" o ""ciudadanos."" https://t.co/ofxEG6Za00"
572,Thu Aug 20 21:50:33 +0000 2015,New York,Lincoln Chafee,RT @tobe_desired: Dying at @HillaryClinton's snap story. Her conference room is decorated with posters of GOP candidates praising her 😂 htt…
573,Thu Aug 20 19:33:14 +0000 2015,New York,Lincoln Chafee,"Thanks to @nyliberty, Kymora’s back on the court—right where she belongs. #GirlPower http://t.co/Uhn8Ttyvu7"
574,Thu Aug 20 18:05:47 +0000 2015,New York,Lincoln Chafee,"How about ""babies,"" ""children,"" or ""American citizens."" https://t.co/ofxEG6Za00"
575,Thu Aug 20 17:46:01 +0000 2015,New York,Lincoln Chafee,"They may not have Donald’s pizzazz, but the rest of the GOP candidates are singing his tune:
https://t.co/iR72ZYB4BB"
576,Thu Aug 20 13:50:18 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: What does Jeb Bush say about immigrant families when he thinks nobody is listening? The same as Donald Trump.
https://…"
577,Thu Aug 20 12:12:31 +0000 2015,New York,Lincoln Chafee,"RT @LSD_Esq: Today we mourn the loss of a giant in politics and the African American community, Congressmen Louis Stokes. http://t.co/MO7yv…"
578,Thu Aug 20 02:01:47 +0000 2015,New York,Lincoln Chafee,RT @BrextonIsaacs: Go check out @HillaryClinton's @Snapchat for @billclinton's Birthday! It's perfect. http://t.co/PBSiptZSaT
579,Thu Aug 20 00:28:09 +0000 2015,New York,Lincoln Chafee,But what about @LinkedIn? http://t.co/6Gh727BbRr https://t.co/26SJu0Ma9W
580,Wed Aug 19 22:14:40 +0000 2015,New York,Lincoln Chafee,They're called babies. https://t.co/VyJJA26OVl
581,Wed Aug 19 19:57:47 +0000 2015,New York,Lincoln Chafee,RT @johnpodesta: Standing with @SteveBenjaminSC at the site where the Confederate flag no longer flies—a milestone for South Carolina. http…
582,Wed Aug 19 19:57:45 +0000 2015,New York,Lincoln Chafee,"RT @johnpodesta: Excited for my first visit to the Palmetto State with @HillaryforSC. Meeting with @SteveBenjaminSC, Jim Hodges &amp; more SC s…"
583,Wed Aug 19 19:51:42 +0000 2015,New York,Lincoln Chafee,RT @Max_Mylchreest: Hillary's Snapchat story 😍 http://t.co/0HOW9pAJv7
584,Wed Aug 19 18:52:34 +0000 2015,New York,Lincoln Chafee,"After all these years, nobody makes me laugh like @billclinton. Happy birthday! -H http://t.co/8fNuVQ0BKV"
585,Wed Aug 19 15:54:30 +0000 2015,New York,Lincoln Chafee,".@SenatorHarkin: Hillary's a fighter “for those who have dreams.”
https://t.co/kHXxzGOH53"
586,Wed Aug 19 12:02:10 +0000 2015,New York,Lincoln Chafee,"RT @Ann_OLeary: My take on The GOP’s Big Idea on Healthcare: Repeal, Repeal, Repeal
 https://t.co/VMo1tX5ocz"
587,Wed Aug 19 02:19:26 +0000 2015,New York,Lincoln Chafee,"Question of the day—“Do you think that when you’re president, you’ll be paid as much as a man?” Hear Hillary answer:
https://t.co/IZayRKx31y"
588,Wed Aug 19 01:22:47 +0000 2015,New York,Lincoln Chafee,About time. https://t.co/cML4UqfCAT
589,Wed Aug 19 00:59:04 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: Scott Walker's health care plan: heavy on repeal, light on replace, entirely politics. http://t.co/M3ohTZ1UoD"
590,Tue Aug 18 23:11:46 +0000 2015,New York,Lincoln Chafee,RT @mayaharris_: .@POTUS took a major step in reducing methane leaks. @HillaryClinton will defend and build upon these measures to protect …
591,Tue Aug 18 21:27:20 +0000 2015,New York,Lincoln Chafee,The best way to honor women who broke boundaries before us: Keeping it up. See the timeline: http://t.co/lB63pCTE8v
592,Tue Aug 18 20:28:23 +0000 2015,New York,Lincoln Chafee,RT @A_H_Goldstein: .@HillaryClinton Snapchat story marking the 95th anniversary of ratification of the #19thAmendment. #OTD http://t.co/kxS…
593,Tue Aug 18 19:54:22 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNH: ""Hillary understands that when we lift women, we lift their families, and we lift entire communities."" -@TerieNorelli htt…"
594,Tue Aug 18 18:58:47 +0000 2015,New York,Lincoln Chafee,"“Thank you for caring about student parents—I was one 17 years ago!” From one mom (and PhD) to Hillary:
https://t.co/sRjY3Y76Hd"
595,Tue Aug 18 17:18:55 +0000 2015,New York,Lincoln Chafee,"RT @adamslily: Endorsements are great but ""Sign me up for some volunteer shifts"" is music to our ears. Thanks, @BradAndersonIA!  https://t.…"
596,Tue Aug 18 16:18:00 +0000 2015,New York,Lincoln Chafee,RT @DianaBonete: .@HillaryClinton has your back(pack)! Loving the new collection→ http://t.co/lwK73RauaM http://t.co/VYliyWI9ki
597,Tue Aug 18 15:17:20 +0000 2015,New York,Lincoln Chafee,RT if you agree with Hillary. http://t.co/aQNyU00FTd
598,Tue Aug 18 15:16:08 +0000 2015,New York,Lincoln Chafee,16 million Americans have gained health insurance from the Affordable Care Act. We need to protect it—not repeal it.
599,Tue Aug 18 14:07:47 +0000 2015,New York,Lincoln Chafee,"95 years ago today, women got one step closer to winning the right to vote. Here’s to making history. http://t.co/tpgGIWkzPI"
600,Tue Aug 18 13:21:34 +0000 2015,New York,Lincoln Chafee,"The Arctic is a unique treasure. Given what we know, it's not worth the risk of drilling. -H"
601,Tue Aug 18 12:05:43 +0000 2015,New York,Lincoln Chafee,.@madeleine is right: We can't afford another President Bush who would take us backward on Iraq and foreign policy. http://t.co/1el2pxWKeT
602,Tue Aug 18 02:25:32 +0000 2015,New York,Lincoln Chafee,Back to school game strong. Shop the new collection: http://t.co/YFbJHEDe7i http://t.co/QL3nUO84dT
603,Mon Aug 17 21:40:36 +0000 2015,New York,Lincoln Chafee,"Hillary explains why she supports @POTUS's @TheIranDeal—learn more:
https://t.co/nClYHToIpj"
604,Mon Aug 17 20:30:21 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: .@HillaryClinton on the Republican field → http://t.co/eMKECiONMB
605,Mon Aug 17 16:27:21 +0000 2015,New York,Lincoln Chafee,Thought you’d never ask. Text “GO” to 47246 for updates from the campaign. http://t.co/cy0IeCompp
606,Mon Aug 17 14:20:51 +0000 2015,New York,Lincoln Chafee,"""She has so much compassion and it shows. She's a person, she's a grandmother, she's somebody's mother."" http://t.co/JoqSQ2bdGc"
607,Mon Aug 17 03:50:09 +0000 2015,New York,Lincoln Chafee,RT @mintimm: A shameful attack against Planned Parenthood in a state that can't afford to lose services for women. http://t.co/41QtJHxQ45 #…
608,Mon Aug 17 02:13:20 +0000 2015,New York,Lincoln Chafee,One of the single biggest ways we can raise incomes is by making college affordable and available to every American.
609,Mon Aug 17 01:35:27 +0000 2015,New York,Lincoln Chafee,RT @Ann_OLeary: Iowa Fair? Wing Ding? Here is real news out of Iowa from @hillaryclinton: Unveils Plan to Help Students w/ Children http://…
610,Mon Aug 17 00:08:07 +0000 2015,New York,Lincoln Chafee,"If you can refinance your mortgage or your car loan, you should be able to refinance your student loan."
611,Sun Aug 16 23:16:38 +0000 2015,New York,Lincoln Chafee,"If schools load students up with debt for programs that don’t lead to good-paying jobs, they should be accountable, too."
612,Sun Aug 16 22:56:02 +0000 2015,New York,Lincoln Chafee,Students should never have to take out a loan to pay for tuition at their state’s public university.
613,Sun Aug 16 21:09:08 +0000 2015,New York,Lincoln Chafee,"Interning at #Hillary2016 HQ in NYC:
✔️ Free coffee
✔️ Great views
✔️ The chance to make history

Apply today → http://t.co/519xG6Q5h2"
614,Sun Aug 16 20:12:09 +0000 2015,New York,Lincoln Chafee,"Warming up for Team Hillary: Jason Collins visits campaign HQ.
https://t.co/QywK7wQ6De"
615,Sun Aug 16 18:13:33 +0000 2015,New York,Lincoln Chafee,I am deeply saddened by the passing of Julian Bond. We owe him a debt of gratitude for his fight for equality and justice. -H
616,Sun Aug 16 16:53:13 +0000 2015,New York,Lincoln Chafee,Take this quiz to see how Hillary will help you afford college or manage your existing debt: http://t.co/pUmTbVku1E http://t.co/I4D04Hho46
617,Sat Aug 15 22:42:17 +0000 2015,New York,Lincoln Chafee,"""I’ve been fighting for families and underdogs my entire life and I’m
not going to stop now.""—Hillary in Iowa http://t.co/PtIwh4ef0o"
618,Sat Aug 15 21:06:51 +0000 2015,New York,Lincoln Chafee,Abrimos la embajada estadounidense en La Habana. Simboliza un paso hacia adelante en la relación entre nuestro país y el pueblo Cubano.
619,Sat Aug 15 19:52:06 +0000 2015,New York,Lincoln Chafee,"RT @kristina_schake: Who knew a pork chop on a stick was a thing? @HillaryClinton
was a fan! Only at the #IowaStateFair http://t.co/iTO0bm6…"
620,Sat Aug 15 19:21:38 +0000 2015,New York,Lincoln Chafee,We need to make quality education affordable and available to everyone willing to work for it–without saddling them with decades of debt.
621,Sat Aug 15 18:29:14 +0000 2015,New York,Lincoln Chafee,"More and more, paying for college is pushing people’s dreams further out of reach–and that’s just wrong."
622,Sat Aug 15 17:58:18 +0000 2015,New York,Lincoln Chafee,"✔️ Lower interest rates
✔️ Never pay more than you can afford
Hillary’s plan will relieve the burden of student debt: http://t.co/A4pWb3fOf4"
623,Sat Aug 15 16:53:57 +0000 2015,New York,Lincoln Chafee,RT @jasoncollins98: Stopped by @HillaryClinton campaign headquarters in Brooklyn this afternoon. Ran into a member of #DubNation in there h…
624,Sat Aug 15 16:05:07 +0000 2015,New York,Lincoln Chafee,"Why does Hillary love Snapchat? Watch and learn:
https://t.co/ZkevdcvZOY"
625,Fri Aug 14 20:20:10 +0000 2015,New York,Lincoln Chafee,Watch live: http://t.co/Pt1EItN0EY https://t.co/HRWtcSqTAJ
626,Fri Aug 14 18:56:57 +0000 2015,New York,Lincoln Chafee,Devastated by horrific reports of ISIS sex slavery. People of all faiths must unite to condemn &amp; end these crimes. http://t.co/aa8lJrMizg -H
627,Fri Aug 14 17:00:26 +0000 2015,New York,Lincoln Chafee,RT @mayaharris_: What do fair &amp; predictable work schedules for parents have to do with their children’s well-being? Could be a lot: http://…
628,Fri Aug 14 15:11:03 +0000 2015,New York,Lincoln Chafee,"To strengthen American families, we need to prevent systemic drug abuse and support those seeking treatment. http://t.co/sCKeQ1UOR1"
629,Fri Aug 14 14:13:34 +0000 2015,New York,Lincoln Chafee,"RT @rachelniemerski: Dear Ms. @HillaryClinton, I hope you are the next president. - Grace, age 5 @HillaryClinton #InspiredbyHillary http://…"
630,Fri Aug 14 12:03:07 +0000 2015,New York,Lincoln Chafee,Today is Social Security's 80th birthday. Congrats on reaching what some Republicans think should be the retirement age. -H
631,Fri Aug 14 01:10:59 +0000 2015,New York,Lincoln Chafee,Last chance! Vote for your favorite design to become the new #Hillary2016 bumper sticker: http://t.co/IaAD4gKOlY http://t.co/84j6JQMqah
632,Fri Aug 14 00:54:08 +0000 2015,New York,Lincoln Chafee,RT @TheBriefing2016: If Jeb Bush's goal was to make clear that his foreign policy would be the same as Bush-Cheney's—mission accomplished. …
633,Thu Aug 13 23:14:51 +0000 2015,New York,Lincoln Chafee,We should make voting easier—not harder. Why is voting important to you? Share your story: http://t.co/Z1Nr11mfcz http://t.co/BkN5xrPqd5
634,Thu Aug 13 20:34:23 +0000 2015,New York,Lincoln Chafee,This was emailed to us with the subject line 'MESSAGE FROM THE TOP OF MT. DEMOCRAT': http://t.co/QS5hejr1sk
635,Thu Aug 13 19:22:12 +0000 2015,New York,Lincoln Chafee,We need to make education affordable and available to every American. Find out how Hillary’s plan will help you: http://t.co/PruKIXQQqo
636,Thu Aug 13 18:12:43 +0000 2015,New York,Lincoln Chafee,RT @DianaBonete: Student debt shouldn't be a barrier to Higher Ed. @HillaryClinton's college compact would help me (and you) get ahead http…
637,Thu Aug 13 16:58:28 +0000 2015,New York,Lincoln Chafee,Team meeting. http://t.co/Ol0MreEjic
638,Thu Aug 13 15:00:03 +0000 2015,New York,Lincoln Chafee,RT @ChloeGMoretz: Something very dear to me that everyone deserves. Here's @HillaryClinton's plan to make quality education happen http://t…
639,Thu Aug 13 14:33:19 +0000 2015,New York,Lincoln Chafee,RT @DMRegister: The Register’s editorial: Defunding Planned Parenthood limits women’s options http://t.co/RlPlcgivaq
640,Thu Aug 13 14:04:35 +0000 2015,New York,Lincoln Chafee,QUIZ: How will Hillary's plan help you afford college and pay off student loans? Find out→ http://t.co/PruKIXQQqo http://t.co/xdXefoz1MZ
641,Thu Aug 13 02:48:57 +0000 2015,New York,Lincoln Chafee,"Proud mom alert: Love what you wrote about #WorldElephantDay, @ChelseaClinton. http://t.co/tXM30ICvC8 -H"
642,Thu Aug 13 02:01:57 +0000 2015,New York,Lincoln Chafee,My thoughts and prayers are with President Carter and his family. -H
643,Wed Aug 12 23:44:16 +0000 2015,New York,Lincoln Chafee,"¯\_(ツ)_/¯ 
(But in all seriousness: http://t.co/A4pWb3fOf4) http://t.co/qQBYSnkJZa"
644,Wed Aug 12 23:12:05 +0000 2015,New York,Lincoln Chafee,Courageous words from @NicoleHockley. We need commonsense gun reform. http://t.co/RpcbQFNZ8m
645,Wed Aug 12 22:18:05 +0000 2015,New York,Lincoln Chafee,The Affordable Care Act is working. That's why we're going to defend it. http://t.co/eZ4j6R43SR http://t.co/Y3hQqZiGd0
646,Wed Aug 12 21:00:38 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: With all the misinformation on Hillary's emails, it is clear this is a political exercise. @jmpalmieri in @Medium: htt…"
647,Wed Aug 12 19:55:12 +0000 2015,New York,Lincoln Chafee,We can all do our part to make sure every young person has the opportunity to reach her or his full potential. http://t.co/QAgss4qRdD
648,Wed Aug 12 18:55:18 +0000 2015,New York,Lincoln Chafee,"Under Hillary's plan, millions could refinance their existing loans and relieve the crushing burden of debt: http://t.co/A4pWb3xp6C"
649,Wed Aug 12 18:54:25 +0000 2015,New York,Lincoln Chafee,RT @nytomars: @HillaryClinton 💸👋🏻😫
