,date_time,location,name,text
1001,Thu Mar 06 15:57:14 +0000 2014,Rhode Island,Hillary Rodham Clinton,This AM's Municipal Finance Training session @CCRINews unveiled new comprehensive Website: http://t.co/nhlTSQgowo http://t.co/32IbzpkAyU
1002,Thu Mar 06 14:22:21 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @WhiteHouse: ""This is not about politics. This is about common sense."" —President Obama on why it's time to #RaiseTheWage: http://t.co/d…"
1003,Wed Mar 05 19:47:09 +0000 2014,Rhode Island,Hillary Rodham Clinton,President Obama: To #RaiseTheWage is common sense! @WhiteHouse @WHLive @GovMalloyOffice @GovPeterShumlin @MassGovernor
1004,Wed Mar 05 19:43:56 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @WHLive: Obama on Govs Shumlin, Malloy, Chafee &amp; Patrick: ""These 4 govs are here in support of raising America’s min wage to $10.10."" #R…"
1005,Wed Mar 05 19:36:47 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @USDOL: The value of #MinimumWage hasn't kept up w/ the cost of living. RT if you think it's time to #RaiseTheWage. http://t.co/6pJjlqer…
1006,Wed Mar 05 19:36:41 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @GovMalloyOffice: Average age of a minimum wage worker is 35. The federal rate of $7.25 leaves too many working families struggling to g…
1007,Wed Mar 05 19:36:26 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @WhiteHouse: Obama: ""Nobody who works full-time should ever have to raise a family in poverty...it's time to give America a raise."" #Rai…"
1008,Wed Mar 05 19:32:29 +0000 2014,Rhode Island,Hillary Rodham Clinton,We are @CCSU w/President Obama @WhiteHouse to #RaiseTheWage for working families and keep alive strong middle class http://t.co/NEBHr7kNdO
1009,Wed Mar 05 19:28:35 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouse: Don't miss President Obama speak at 2:30pm ET on why it's time to raise the minimum wage → http://t.co/7w68yiIEie #RaiseThe…
1010,Wed Mar 05 19:23:08 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @GovMalloyOffice: The Governors of #NewEngland stand united for working families earning a living wage. #RaiseTheWage
1011,Wed Mar 05 18:57:01 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @MassGovernor: To those who are reluctant to raise the minimum wage, before you resolve to oppose it, consider whether you could live on…"
1012,Wed Mar 05 18:40:05 +0000 2014,Rhode Island,Hillary Rodham Clinton,Pleased that we in RI are among the states represented in support of raising the minimum wage and of fairer pay http://t.co/XOLTve6j79
1013,Wed Mar 05 18:22:08 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @LaborSec: Show of support in New England today to #RaiseTheWage: @GovMalloyOffice @LincolnChafee @MassGovernor &amp; @govpetershumlin all a…
1014,Wed Mar 05 17:54:10 +0000 2014,Rhode Island,Hillary Rodham Clinton,.@WhiteHouse's leadership to #RaiseTheWage resonates in RI and beyond because fairer pay will improve the lives of millions of Americans
1015,Wed Mar 05 17:34:09 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @CTDems: Crowd is starting to fill in @ccsu. #RaiseTheWage #ctpotus http://t.co/DaFop1WbUx
1016,Wed Mar 05 17:31:43 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @GovPeterShumlin: Today I will join with @BarackObama, @GovMalloyOffice, @LincolnChafee and @MassGovernor to pledge our support to #Rais…"
1017,Wed Mar 05 17:26:04 +0000 2014,Rhode Island,Hillary Rodham Clinton,.$10.10 = an important step to ensure future livelihood of individuals and families in Rhode Island and across the nation @WhiteHouse
1018,Wed Mar 05 17:22:36 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @AndrewDoba: United: @GovMalloyOffice @MassGovernor @LincolnChafee @GovPeterShumlin come together to #RaiseTheWage http://t.co/qIULBUCjll
1019,Wed Mar 05 17:16:00 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouse: FACT: Raising the federal minimum wage to $10.10/hour would lift wages for 28 million Americans. http://t.co/4XsBMmFEur #Ra…
1020,Wed Mar 05 17:15:13 +0000 2014,Rhode Island,Hillary Rodham Clinton,Hard working New Englanders deserve a raise to keep up with the cost of living @GovMalloyOffice @GovPeterShumlin @MassGovernor
1021,Wed Mar 05 17:12:02 +0000 2014,Rhode Island,Hillary Rodham Clinton,"As disparity of wealth and inequality have expanded, it makes economic and moral sense to #RaiseTheWage @WhiteHouse @Maley44"
1022,Wed Mar 05 17:04:56 +0000 2014,Rhode Island,Hillary Rodham Clinton,This afternoon @CCSU I'm proud to join President @BarackObama @LaborSec @GovMalloyOffice @GovPeterShumlin @MassGovernor to #RaiseTheWage
1023,Wed Mar 05 16:54:36 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @Maley44: President on his way to #CT, joining @GovMalloyOffice @MassGovernor @LincolnChafee @GovPeterShumlin to #RaiseTheWage http://t.…"
1024,Wed Mar 05 16:52:57 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @USDOL: .@LaborSec Perez is aboard #AirForceOne. He’s visiting CT today w/ Pres. Obama to make the case to #RaiseTheWage. http://t.co/Kj…
1025,Wed Mar 05 16:16:04 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @GovMalloyOffice: Gov. Malloy &amp; @GovPeterShumlin: Three reasons why a $10.10 minimum wage is good for America http://t.co/xUKvZ3JiOb #Ra…
1026,Wed Mar 05 14:46:41 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @jimlangevin: It's Nat'l Severe Weather Preparedness Week. Follow @RhodeIslandEMA &amp; visit @Readygov for tips on safety #BeAForce http://…
1027,Wed Mar 05 14:42:41 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @CTDems: ICYMI! @BarackObama @GovMalloyOffice, @MassGovernor @LincolnChafee &amp; @GovPeterShumlin will be at @CCSU tomorrow for a #RaiseThe…"
1028,Mon Mar 03 21:40:45 +0000 2014,Rhode Island,Hillary Rodham Clinton,Thank you @MealsRI for 45 years of good service to Rhode Islanders in need. http://t.co/7VleQR3af9
1029,Mon Mar 03 20:49:09 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @MealsRI: @LincolnChafee showing support for RI seniors by kicking off the #MarchForMeals campaign and delivering meals today! http://t.…
1030,Sun Mar 02 17:13:50 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RhodeIslandEMA: @NWS has issued a Winter Weather Advisory for Washington County to be in effect from 6pm to 12pm Monday. http://t.co/R1…
1031,Sat Mar 01 22:43:50 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @GovMalloyOffice: Also honored to have @massgovernor, @LincolnChafee &amp; @GovPeterShumlin with us for the #RaiseTheWage event in #NewBrita…"
1032,Sat Mar 01 22:31:40 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @DemGovs: Obama to Push Minimum Wage Wed. with @GovMalloyOffice, @GovPeterShumlin @MassGovernor @LincolnChafee http://t.co/r25rXUydN4 #R…"
1033,Sat Mar 01 22:30:45 +0000 2014,Rhode Island,Hillary Rodham Clinton,Delivery of additional salt will enhance RI's storm readiness: http://t.co/b3AFb0LlUP
1034,Sat Mar 01 22:28:24 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RIDOTNews: RIDOT is beginning to receive deliveries of road salt from its supplier, International Salt. For more information: http://t.…"
1035,Fri Feb 28 20:53:08 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @LaborSec: The value of #MinimumWage hasn't kept up w/ the cost of living, including the essentials a family needs to survive. http://t.…"
1036,Fri Feb 28 20:30:35 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @cgfund: RI Governor @LincolnChafee #justboughtashare!  You can still buy your very own: http://t.co/XCc7EzDNr5 #socent http://t.co/LFj4…
1037,Fri Feb 28 17:31:22 +0000 2014,Rhode Island,Hillary Rodham Clinton,"Meeting this afternoon w/RI City &amp; Town Managers Association, discuss further collaboration to advance our community http://t.co/Lpgyfv0WuK"
1038,Fri Feb 28 16:18:38 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RIRedCross: Today at 1 in #Pawtucket Mayor @DonGrebien and Red Cross Exec. Paula Montgomery @redcross_paula mark Red Cross Month: http:…
1039,Fri Feb 28 16:13:30 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RhodeIslandEMA: For more info on smoke alarms, fire prevention &amp; home fire escape plans, contact your local fire dept. http://t.co/HGst…"
1040,Fri Feb 28 16:11:58 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @URINews: Thanks to a recent $2M pledge, #URI's College of Engineering could be on its way to building, well, a new building: http://t.c…"
1041,Thu Feb 27 21:55:19 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RIHEALTH: #TripleDeckerRhodeIsland incredible musicians tell story about immigration, importance of community in RI http://t.co/7AEOwt6…"
1042,Thu Feb 27 21:48:29 +0000 2014,Rhode Island,Hillary Rodham Clinton,.@BrownUniversity Swearer Center for Public Service to announce TRI-Lab climate/environmental projects w/Pres. Paxson http://t.co/cDzZqyjJPl
1043,Thu Feb 27 20:49:28 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @WHLive: Obama on #OpportunityForAll: ""That means guaranteeing every child in America access to a world-class education."" http://t.co/vr…"
1044,Thu Feb 27 20:43:11 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouseCEQ: How our veterans are securing our energy future http://t.co/i5ukSUvd9k
1045,Thu Feb 27 20:12:44 +0000 2014,Rhode Island,Hillary Rodham Clinton,Pleased to sign proclamation celebrating 75 years of @BCBSRI's quality health care for Rhode Islanders http://t.co/myGPiLWpE2
1046,Thu Feb 27 18:39:42 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @NWSBoston: Light snow has moved over coastal Rhode Island. Westerly reporting 7 miles in light snow.
1047,Wed Feb 26 18:23:15 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @SenJackReed: $32.8M in #fisheries disaster aid will soon flow to help NE’s hardworking #fishermen &amp; my request for #RI waiver of state …
1048,Wed Feb 26 18:16:01 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @USDANutrition: .@FLOTUS is celebrating a #letsmove anniversary. Show her your healthy local #farmtoschool lunches by tweeting some pics.
1049,Wed Feb 26 18:14:53 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RhodeIslandDEM: DEM accepting applications for Local Agriculture &amp; Seafood Act grants. http://t.co/QOLusFdgU6
1050,Tue Feb 25 20:34:52 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @EPAresearch: To help communities plan, we're exploring the links between climate change and ecosystem services. #sciencematters http://…"
1051,Tue Feb 25 19:44:05 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @rihumanities: Don't miss two exciting public humanities events coming up this Wednesday and next! 

This Wednesday, 2/26, please... htt…"
1052,Tue Feb 25 14:59:58 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @EPAnewengland: Deadline Thurs 2/27 to nominate people &amp; groups working to protect #NewEngland's environment for @EPAnewengland award ht…
1053,Tue Feb 25 14:06:15 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @URIhonors: Today: #Fulbright Info Session, 5-6pm in Swan 305! Learn about international opportunities with @FulbrightPrgrm: http://t.co…"
1054,Mon Feb 24 21:30:07 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RICNews: Learn about internships from other RIC students at the Internship Showcase, Feb. 26 at 12:30 p.m. in the Student Union Ballroo…"
1055,Mon Feb 24 20:18:20 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @NWSBoston: Snow showers bring &lt;2"" Wed &amp; again Sat, otherwise dry &amp; cold this week. http://t.co/d3XV290cOL"
1056,Mon Feb 24 18:38:26 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @cyber: Visit http://t.co/828VpGJ7eZ for #cybersecurity tips for yourself, family, friends or business."
1057,Mon Feb 24 15:49:57 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @rhodeislandsg: http://t.co/xhEAMbuzRE  Offers up-to-date information on climate change in Rhode Island #RIClimate
1058,Sun Feb 23 15:21:40 +0000 2014,Rhode Island,Hillary Rodham Clinton,Wknd @NatlGovsAssoc conf makes clear that our recent and continued investments in RI workforce are essential to full economic recovery
1059,Sun Feb 23 15:18:36 +0000 2014,Rhode Island,Hillary Rodham Clinton,".@NatlGovsAssoc Winter Meeting's 1st session focused on closing ""skills gap,"" importance of workforce revitalization http://t.co/l1KfVlKcLE"
1060,Fri Feb 21 21:23:41 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @risca1967: Great meeting today with @LincolnChafee at @RIPhilharmonic on the Gov's $30 million cultural facilities bond issue. http://t…
1061,Fri Feb 21 20:58:09 +0000 2014,Rhode Island,Hillary Rodham Clinton,Pleased to join @SenWhitehouse and RI environmental leaders to bolster protection against climate change http://t.co/ysrFOVKIVi
1062,Fri Feb 21 20:50:19 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RhodeIslandEMA: Dense fog anticipated to impact evening commute. Please allow yourself extra time to travel and drive safe. http://t.co…
1063,Fri Feb 21 17:40:42 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @Climate_Dev_Lab: @LincolnChafee all smiles w Climate Change Council EO http://t.co/wAlAKuwFqC
1064,Fri Feb 21 15:25:42 +0000 2014,Rhode Island,Hillary Rodham Clinton,"Our goal is to ensure continued reduction of emissions, prepare our communities for effects of climate change and keep Rhode Island secure"
1065,Fri Feb 21 15:22:49 +0000 2014,Rhode Island,Hillary Rodham Clinton,Executive Order establishing RI Executive Climate Change Council is further step to address serious threat http://t.co/zcd12zRhZQ
1066,Fri Feb 21 15:21:00 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @SenWhitehouse: Joining @LincolnChafee today as he announces an important step to help RI adapt to #climate change.
1067,Fri Feb 21 13:41:12 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RhodeIslandEMA: @NWS issued a Special Weather Statement for all of RI. T-storms &amp; heavy rain likely this afternoon into the evening  ht…
1068,Thu Feb 20 18:24:09 +0000 2014,Rhode Island,Hillary Rodham Clinton,.@RhodeIslandDEM's Local Agriculture and Seafood Act grants will strengthen RI food system and small businesses: http://t.co/faIz7W6LLe
1069,Wed Feb 19 18:33:08 +0000 2014,Rhode Island,Hillary Rodham Clinton,Pleased to welcome and engage with youth from RI's @TeenPact at State House today http://t.co/5sZpVE2l8Q
1070,Wed Feb 19 18:28:01 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @ED_OII: .@ReadyToLearnPVD &amp; @graduatepvd host event with @SenJackReed @LincolnChafee &amp; more to officially announce #i3 grant! http://t.…
1071,Wed Feb 19 17:47:24 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @noaaocean: .@NOAA's Beach Watch turns 20! See how ""citizen scientists"" help protect our oceans &amp; coasts: http://t.co/BW3125kQeF http://…"
1072,Tue Feb 18 23:26:21 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @ReadyToLearnPVD: Thanks @SenJackReed, @LincolnChafee and @Angel_Taveras for helping us announce the i3 grant this morning. http://t.co/…"
1073,Tue Feb 18 20:47:09 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @LaborSec: Getting ready to take your questions at 4 ET on #MinimumWage. Use the hastag #AskTheSec
1074,Tue Feb 18 19:13:18 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RIPTA_RI: DUE TO WINTER STORM EFFECTS, RIPTA TO DETOUR FIFTEEN ROUTES ON TUESDAY, FEBRUARY 18, 2014 -... http://t.co/1gNL4x8f2p"
1075,Tue Feb 18 18:57:53 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @NWSBoston: Expanded winter weather advisories in SE MA and RI.  Get latest snow forecast at http://t.co/AaJrhjvQnf http://t.co/NrCw6pCk…
1076,Tue Feb 18 15:59:46 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @SenJackReed: Proud to join @LincolnChafee @Angel_Taveras @ProvPlan @graduatepvd today to celebrate $3M @usedgov grant to launch Empower…
1077,Tue Feb 18 15:53:29 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @NOAAFisheries: Scientists work to ensure Endangered Species Act remains effective in face of a changing climate: http://t.co/6oVxYtWNVf…
1078,Tue Feb 18 15:52:51 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RhodeIslandEMA: @NWS has issued an Airport Weather Warning for TF Green Airport until 4:45pm due to projected snowfall of 1"" per hour h…"
1079,Tue Feb 18 14:03:24 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RIDOTNews: Light snow is falling in South County and making its way north. Plan extra time for travel if you need to go out. http://t.c…
1080,Mon Feb 17 19:53:42 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @EPA: Let’s talk about air pollution and heart disease. Join EPA's Dr. Wayne Cascio on Feb 20 at 2:30pm at #HealthyHeart: http://t.co/aL…
1081,Mon Feb 17 19:53:34 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @BroadbandRI: New #diglit classes beginning 2/18 at the NEW Idea Studio #maker space  Warwick Library, @TalktoWPL ! http://t.co/es4SvZJI…"
1082,Sun Feb 16 00:13:42 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @NWSBoston: 6:30PM radar image shows the band really starting to better establish across central #RI to SE #MA: http://t.co/ZbyXUSasQO
1083,Sat Feb 15 23:57:33 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @RIStatePolice: Currently roads throughout the state are snow covered and travel is not recommended.
1084,Sat Feb 15 23:57:27 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RhodeIslandEMA: For additional RI related updates on Winter Storm #Quintus, follow @RIStatePolice, @RIDOTNews, @nationalgridus &amp; @NWSBo…"
1085,Thu Feb 13 17:03:28 +0000 2014,Rhode Island,Hillary Rodham Clinton,"RT @RIStatePolice: For updated list of closings, early dismissals, parking bans and more, visit the RI Broadcasters Association website: ht…"
1086,Thu Feb 13 17:03:10 +0000 2014,Rhode Island,Hillary Rodham Clinton,RT @NWSBoston: Dark green-yellow returns in the NYC metro = 1-3 inch per hours snowfall rates.  Coming to New England thru mid day. http://…
